biomarker,parameter,variance_screening_score,method,sampling_design,samples
PGF,lactation_oxt_decay,0.0008358740110082141,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,hp_pg_iof_scale,0.0014990736987878076,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,hp_pg_iof_threshold,0.0022394735130203867,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,hp_cl_iof_threshold,0.0020395376873615393,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,iof_clearance,0.0014765276842154628,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,hm_p4_igf_scale,0.0031012695926217683,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,hm_p4_igf_threshold,0.0017931937086782801,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,igf_clearance,0.0016280112596429334,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,igf_basal_release,0.001318053217373344,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,igf_lh_sensitivity_scale,0.0023960358156359784,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,igf_lh_sensitivity_threshold,0.0012685692717736262,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,insulin_fsh_scale,0.003924928065897117,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,insulin_fsh_threshold,0.0015846423608081772,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,insulin_lh_scale,0.0014804341429320738,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,insulin_lh_threshold,0.002328010575350948,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,insulin_igf_scale,0.0018771281541680497,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,insulin_igf_threshold,0.001580470222691615,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,feed_direct_blood_fraction,0.0016156351778192817,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,fat_to_liver_max,0.0014902694842068073,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,storage_to_liver_threshold,0.0009443232625365581,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,storage_to_liver_max,0.0009285526714573311,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,milk_storage_threshold,0.0013022602567907108,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,liver_to_storage_max,0.001970476745980498,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,blood_to_liver_glucose_threshold,0.0012646382142172425,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,glucagon_secretion_max,0.0012644211572633358,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,glucagon_clearance,0.0015694159085934353,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,glucagon_glucose_threshold,0.0026644399323074914,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,hepatic_glucose_release,0.001786148698122652,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,blood_to_liver_max,0.0008543895098138372,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,milk_fat_threshold,0.0015761675397587183,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,storage_fat_threshold,0.0018238499490509479,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,insulin_glucose_threshold,0.082218151505382,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,blood_usage_glucose_threshold,0.017561885477221487,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,blood_usage_max,0.002539256949563844,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,liver_usage_rate,0.0017216193389531676,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,milk_glucose_requirement,0.0021230114403831954,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,insulin_secretion_max,0.0022947871342458475,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,insulin_clearance,0.0013865861988370557,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
PGF,fat_glucose_transfer_threshold,0.0023584630625143183,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,gnrh_hypo_max,0.002947370212817216,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,gnrh_syn,0.005852779895083531,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,gnrh_release_scale,0.001709077582629643,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_e2_1_threshold,0.00286770224099165,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_p4_1_threshold,0.003002191078871506,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_p4_2_scale,0.0012619314329523662,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_p4_2_threshold,0.0014868826118979855,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_e2_1_scale,0.004482987590611554,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_e2_1_threshold,0.014461730880258029,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,gnrh_clearance,0.0021533359150403505,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,fsh_syn_scale,0.003599038636627801,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_ih_2_threshold,0.006334120502589609,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_p4_fsh_scale,0.004486233727947004,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_p4_fsh_threshold,0.0020122478212576413,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_e2_fsh_scale,0.004405919090038086,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_e2_fsh_threshold,0.002093685130981959,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_gnrh_fsh_scale,0.0014577550370515019,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_gnrh_fsh_threshold,0.0021270516436082995,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,fsh_clearance,0.009138540488194102,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,fsh_basal_release,0.011872674078095315,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_e2_lh_scale,0.001680102839547886,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_e2_lh_threshold,0.0027316030597181826,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_p4_lh_scale,0.0032766932029537586,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_p4_lh_threshold,0.00273436885816234,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_gnrh_lh_scale,0.0030189749113221816,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_gnrh_lh_threshold,0.007122013768448253,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,lh_basal_release,0.0017507586723260003,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,lh_clearance,0.004396264587077932,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_fsh_follicle_scale,0.0322520672645847,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_fsh_follicle_threshold,0.0015853868821280599,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_follicle_threshold,0.016487259365875646,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_p4_follicle_scale,0.021146613023348755,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_p4_follicle_threshold,0.02140864420602033,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_lh_follicle_scale,0.0019952320858556446,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_lh_follicle_threshold,0.003034677729148345,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_enz_pg_scale,0.002597250083799829,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_enz_pg_threshold,0.001139644567552533,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_oxt_pg_threshold,0.009217132977879976,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,pg_clearance,0.0026130224103346803,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,cl_formation_scale,0.055103314988518864,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_cl_self_scale,0.0349365834953726,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_cl_self_threshold,0.0019286051302883059,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_iof_scale,0.0015149545174319434,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_iof_threshold,0.0035643887172812365,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,cl_to_p4_scale,0.08220253388791317,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,p4_clearance,0.048098289310508524,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,p4_baseline,0.01149776268525212,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,follicle_to_e2_scale,0.030653113153951694,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,e2_clearance,0.01020711512396742,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,follicle_to_inhibin_scale,0.006812644563593742,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,inhibin_clearance,0.10144730206621384,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_p4_enz_scale,0.0026140706538960437,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_p4_enz_threshold,0.0016765110154067266,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,enz_clearance,0.0029736153115664313,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_e2_oxt_scale,0.008661119631463397,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_e2_oxt_threshold,0.008027522880039911,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,oxt_clearance,0.0037636088646529468,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,lactation_oxt_scale,0.001409653851658446,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,fat_mobilization_storage_threshold,0.0025013333411939664,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,lactation_oxt_decay,0.0010372419984050459,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_pg_iof_scale,0.0019132916114369134,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_pg_iof_threshold,0.002429335133288895,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hp_cl_iof_threshold,0.002664482076789207,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,iof_clearance,0.011432144384424395,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_p4_igf_scale,0.0026385364009311155,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hm_p4_igf_threshold,0.0008002204655692792,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,igf_clearance,0.00408495258614719,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,igf_basal_release,0.002422733374999716,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,igf_lh_sensitivity_scale,0.001887943575605295,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,igf_lh_sensitivity_threshold,0.0017439817852648633,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,insulin_fsh_scale,0.004803263650723064,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,insulin_fsh_threshold,0.005658457557849888,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,insulin_lh_scale,0.003101622947054184,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,insulin_lh_threshold,0.005010311082082654,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,insulin_igf_scale,0.0030190481858156527,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,insulin_igf_threshold,0.0007726729710957195,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,feed_direct_blood_fraction,0.0014970788573838332,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,fat_to_liver_max,0.0010295622056376097,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,storage_to_liver_threshold,0.001594221583888417,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,storage_to_liver_max,0.0017841850348263419,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,milk_storage_threshold,0.0019681786185313014,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,liver_to_storage_max,0.0018882413921535715,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,blood_to_liver_glucose_threshold,0.0024486946972329796,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,glucagon_secretion_max,0.0012032944507996018,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,glucagon_clearance,0.002238412994933629,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,glucagon_glucose_threshold,0.0027908011247496666,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,hepatic_glucose_release,0.0021249983644865502,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,blood_to_liver_max,0.0022021603819147046,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,milk_fat_threshold,0.001945552445180404,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,storage_fat_threshold,0.0017806081248228826,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,insulin_glucose_threshold,0.06299239700231143,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,blood_usage_glucose_threshold,0.01699609650674982,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,blood_usage_max,0.0019535925292721618,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,liver_usage_rate,0.002709920724834689,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,milk_glucose_requirement,0.0015092986635491365,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,insulin_secretion_max,0.002829439829924099,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,insulin_clearance,0.0020020004009915254,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
P4,fat_glucose_transfer_threshold,0.002344721010460764,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,gnrh_hypo_max,0.000984129793597209,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,gnrh_syn,0.0044505849200254695,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,gnrh_release_scale,0.0022044998960803284,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hm_e2_1_threshold,0.0019711964496064212,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hm_p4_1_threshold,0.0023750494571341545,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hm_p4_2_scale,0.0021724331366572,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hm_p4_2_threshold,0.001120968847937647,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hp_e2_1_scale,0.009273177735044626,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hp_e2_1_threshold,0.0081317346738264,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,gnrh_clearance,0.002042674298389457,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,fsh_syn_scale,0.001137765842243061,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hm_ih_2_threshold,0.0022968369681158523,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hp_p4_fsh_scale,0.0033636796554953746,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hp_p4_fsh_threshold,0.00130237174116491,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hm_e2_fsh_scale,0.0009469007757686093,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hm_e2_fsh_threshold,0.0016205315067430413,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hp_gnrh_fsh_scale,0.0011006493732060357,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,hp_gnrh_fsh_threshold,0.0015100271344449193,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
E2,fsh_clearance,0.0025462091535889265,equal-count-bin estimate of Var(E[AUC|parameter])/Var(AUC),ordinary independent uniform Monte Carlo; not Sobol/Saltelli,10000
